id,event_type,event_cause,start_datetime,corridor_name,zone_name,latitude,longitude,priority,requires_road_closure,severity_score,cate,causal_delta,corridor_closure_rate,hour,time_of_day_factor,norm_causal_delta,norm_severity,norm_closure_rate,evitas_score,evitas_band
FKID006079,unplanned,vehicle_breakdown,2023-11-20 02:21:39.868+00,Tumkur Road,West Zone 1,13.0300667,77.536945,High,False,1,1.0055872262071046,0.6111411773552013,0.026200873362445413,2,0.3,0.5198299153668358,0.3333333332222222,0.21653843308945347,37.0,GREEN
FKID001325,unplanned,vehicle_breakdown,2024-03-14 06:03:51.633+00,Magadi Road,Unknown,12.9871663,77.5201307,High,False,1,0.687857357864615,0.1833250639549373,0.04081632653061224,6,0.6,0.32194247836178697,0.3333333332222222,0.3373285794386724,37.0,GREEN
FKID000552,unplanned,water_logging,2024-03-09 21:32:00.148+00,Non-corridor,Unknown,12.9254516,77.5803284,Low,False,0,0.2845641910574752,-0.01717848475570366,0.12099871959026888,21,0.6,0.22919904929967538,0.0,0.9999999917354498,37.0,GREEN
FKID006605,unplanned,vehicle_breakdown,2023-12-08 04:01:17.122+00,ORR West 1,South Zone 1,12.9154183,77.5654563,High,False,1,-1.1250362413146808,0.5725378693937337,0.02976190476190476,4,0.3,0.5019738565763051,0.3333333332222222,0.24596875584069863,37.0,GREEN
FKID002052,unplanned,vehicle_breakdown,2024-03-18 03:22:00.195+00,Bannerghata Road,Unknown,12.8925839,77.5999375,High,False,1,-1.060963513997522,0.5356853579488472,0.03349282296650718,3,0.3,0.4849276331905935,0.3333333332222222,0.2768031166207288,37.0,GREEN
FKID006607,unplanned,Debris,2023-12-08 04:41:37.254+00,ORR West 1,South Zone 1,12.9154494,77.565348,High,False,1,-1.1250362413146808,0.5725378693937337,0.02976190476190476,4,0.3,0.5019738565763051,0.3333333332222222,0.24596875584069863,37.0,GREEN
FKID003504,unplanned,vehicle_breakdown,2024-04-01 20:39:49.945+00,ORR East 2,Unknown,12.965048,77.7022521,High,False,1,0.11666644062766508,0.06097289094479996,0.016042780748663103,20,1.0,0.26534816793121724,0.3333333332222222,0.13258636678471886,36.9,GREEN
FKID005962,unplanned,vehicle_breakdown,2023-11-16 05:40:33.387+00,Tumkur Road,West Zone 2,13.0186649,77.5576997,High,False,1,-0.7648785907165478,0.603542462445827,0.026200873362445413,5,0.3,0.5163151103586819,0.3333333332222222,0.21653843308945347,36.9,GREEN
FKID007048,unplanned,vehicle_breakdown,2023-12-20 00:40:22.222+00,Tumkur Road,West Zone 1,13.0375218,77.5227216,High,False,1,-0.06673470671136039,0.6010191095346622,0.026200873362445413,0,0.3,0.5151479270184358,0.3333333332222222,0.21653843308945347,36.9,GREEN
FKID001779,unplanned,vehicle_breakdown,2024-02-22 04:53:22.687+00,Non-corridor,Unknown,12.9233078,77.5762663,Low,False,0,0.4777374713389268,0.25139196620154847,0.12099871959026888,4,0.3,0.35342699801533484,0.0,0.9999999917354498,36.9,GREEN
FKID002600,unplanned,pot_holes,2024-03-22 21:15:49.565+00,IRR(Thanisandra road),Unknown,12.9275142,77.6213827,High,False,1,-0.19572007644899733,-0.05071095442615492,0.06315789473684211,21,0.6,0.21368851972472497,0.3333333332222222,0.5219715913419458,36.9,GREEN
FKID006555,unplanned,vehicle_breakdown,2023-12-07 01:18:23.446+00,Tumkur Road,West Zone 2,13.0187672,77.5576035,High,False,1,-0.24538670796200193,0.603542462445827,0.026200873362445413,1,0.3,0.5163151103586819,0.3333333332222222,0.21653843308945347,36.9,GREEN
FKID002444,unplanned,vehicle_breakdown,2024-03-21 05:09:49.16+00,Bellary Road 1,Unknown,13.0143908,77.5836271,High,False,1,0.4376065259620907,0.32108296825271854,0.054098360655737705,5,0.3,0.3856627491856439,0.3333333332222222,0.4470986171740437,36.9,GREEN
FKID007687,planned,construction,2024-01-12 03:20:46.258+00,Bellary Road 2,North Zone 1,13.0732666,77.5926118,High,False,1,0.8482137178240756,0.5446191111534401,0.0316622691292876,3,0.3,0.48905996357535053,0.3333333332222222,0.2616744125460942,36.9,GREEN
FKID000473,unplanned,others,2024-02-05 03:06:41.418+00,ORR East 2,Unknown,13.0020031,77.6796905,High,False,1,0.7222336122093296,0.7080095796436234,0.016042780748663103,3,0.3,0.5646366424984417,0.3333333332222222,0.13258636678471886,36.9,GREEN
FKID000474,unplanned,vehicle_breakdown,2024-02-05 03:31:36.146+00,ORR North 2,Unknown,13.0418888,77.5476664,High,False,1,0.07868785540019788,0.43678049759885074,0.0425531914893617,3,0.3,0.43917893717621154,0.3333333332222222,0.35168298707436063,36.9,GREEN
FKID004242,planned,construction,2024-01-03 22:46:14.919+00,Non-corridor,Unknown,13.1871368,77.680719,Low,False,0,0.4130821362809411,0.2524442462732228,0.12099871959026888,22,0.3,0.35391373285273986,0.0,0.9999999917354498,36.9,GREEN
FKID005677,unplanned,vehicle_breakdown,2024-01-16 21:40:55.366+00,Non-corridor,North Zone 2,13.1144622,77.5789766,Low,False,0,0.6154378070900485,-0.022943795974925865,0.12099871959026888,21,0.6,0.22653228985566884,0.0,0.9999999917354498,36.9,GREEN
FKID003871,unplanned,pot_holes,2024-04-05 23:01:14.036+00,ORR East 1,Unknown,12.9312901,77.6870301,High,False,1,0.07006204211476211,0.11560256592124851,0.07377049180327869,23,0.3,0.2906172637574278,0.3333333332222222,0.6096799325100596,36.9,GREEN
FKID007206,unplanned,pot_holes,2023-12-25 22:33:56.484+00,Hosur Road,Central Zone 1,12.9573917,77.6058233,High,False,1,-1.609746894910846,0.288316441725712,0.05704697986577181,22,0.3,0.3705065085698989,0.3333333332222222,0.47146762864499014,36.9,GREEN
FKID003904,unplanned,water_logging,2024-04-06 06:09:34.69+00,Non-corridor,Unknown,13.082551,77.5502985,Low,False,0,-1.5104558175286793,-0.023343416761233915,0.12099871959026888,6,0.6,0.22634744423929426,0.0,0.9999999917354498,36.9,GREEN
FKID003316,unplanned,vehicle_breakdown,2024-03-29 21:00:27.474+00,Hosur Road,Unknown,12.9292202,77.6152975,High,False,1,0.30005514304863595,0.012697050650847919,0.05704697986577181,21,0.6,0.2430180545815658,0.3333333332222222,0.47146762864499014,36.9,GREEN
FKID000566,unplanned,vehicle_breakdown,2024-02-06 05:52:10.676+00,Non-corridor,Unknown,12.9451182,77.5970652,Low,False,0,0.30748697190603114,0.25337816131171054,0.12099871959026888,5,0.3,0.3543457176414332,0.0,0.9999999917354498,36.9,GREEN
FKID000142,unplanned,water_logging,2024-03-07 23:17:27.277+00,ORR East 1,Unknown,12.938565,77.6979933,High,False,1,0.07006204211476211,0.11523398372878835,0.07377049180327869,23,0.3,0.29044677512199063,0.3333333332222222,0.6096799325100596,36.9,GREEN
FKID001803,unplanned,vehicle_breakdown,2024-02-22 04:50:18.051+00,Non-corridor,Unknown,12.9233554,77.5763168,Low,False,0,0.4777374713389268,0.25139196620154847,0.12099871959026888,4,0.3,0.35342699801533484,0.0,0.9999999917354498,36.9,GREEN
FKID001688,unplanned,vehicle_breakdown,2024-02-21 02:59:34.018+00,Non-corridor,Unknown,12.9622772,77.5946798,Low,False,0,0.688023333525996,0.25443341753432447,0.12099871959026888,2,0.3,0.3548338291050641,0.0,0.9999999917354498,36.9,GREEN
FKID000016,unplanned,others,2024-03-07 19:11:15.565+00,Bellary Road 2,Unknown,13.063425,77.5933,High,False,1,0.037888780184350095,-0.10723097992533126,0.0316622691292876,19,1.0,0.18754503743136938,0.3333333332222222,0.2616744125460942,36.8,GREEN
FKID007067,unplanned,accident,2023-12-20 21:34:17.265+00,Bellary Road 2,North Zone 2,13.103938,77.6005304,High,False,1,0.22988804030904703,0.26418746039546015,0.0316622691292876,21,0.6,0.35934558656760185,0.3333333332222222,0.2616744125460942,36.8,GREEN
FKID006312,unplanned,vehicle_breakdown,2023-11-29 05:06:58.281+00,ORR West 1,West Zone 2,12.92517281,77.55040954,High,False,1,-1.4444401557479105,0.561137642368262,0.02976190476190476,5,0.3,0.4967006524199306,0.3333333332222222,0.24596875584069863,36.8,GREEN
FKID000015,unplanned,others,2024-03-07 19:10:21.93+00,Bellary Road 2,Unknown,13.0633917,77.5933483,High,False,1,0.037888780184350095,-0.10723097992533126,0.0316622691292876,19,1.0,0.18754503743136938,0.3333333332222222,0.2616744125460942,36.8,GREEN
FKID003380,unplanned,vehicle_breakdown,2024-03-30 05:10:44.274+00,Bellary Road 1,Unknown,13.043197,77.5905836,High,False,1,0.44843992226899043,0.31464564103554293,0.054098360655737705,5,0.3,0.3826851470237125,0.3333333332222222,0.4470986171740437,36.8,GREEN
FKID006837,unplanned,vehicle_breakdown,2023-12-15 21:11:21.628+00,Non-corridor,South Zone 1,12.9163433,77.5858583,Low,False,0,0.28987918852810357,-0.033964212417497586,0.12099871959026888,21,0.6,0.22143476805543577,0.0,0.9999999917354498,36.8,GREEN
FKID006581,planned,public_event,2023-12-07 21:12:33.562+00,Non-corridor,South Zone 2,12.9364366,77.6063688,Low,False,0,0.26689363054739423,-0.02784986570982892,0.12099871959026888,21,0.6,0.224262974756965,0.0,0.9999999917354498,36.8,GREEN
FKID005149,unplanned,vehicle_breakdown,2023-12-21 01:47:57.435+00,Non-corridor,Unknown,13.0734717,77.4394717,Low,False,0,0.7714584710750609,0.24898637443012242,0.12099871959026888,1,0.3,0.35231428539134224,0.0,0.9999999917354498,36.8,GREEN
FKID007272,unplanned,vehicle_breakdown,2023-12-28 01:22:19.025+00,Bellary Road 1,West Zone 2,13.0143477,77.5836474,High,False,1,0.6778350091870899,0.3135761223788498,0.054098360655737705,1,0.3,0.382190438434735,0.3333333332222222,0.4470986171740437,36.8,GREEN
FKID003367,unplanned,others,2024-03-30 05:05:43.07+00,Bellary Road 1,Unknown,13.0365821,77.5893887,High,False,1,0.44843992226899043,0.31464564103554293,0.054098360655737705,5,0.3,0.3826851470237125,0.3333333332222222,0.4470986171740437,36.8,GREEN
FKID004198,unplanned,vehicle_breakdown,2023-12-29 03:35:24.676+00,Non-corridor,Unknown,13.0533971,77.7620991,Low,False,0,-0.20730069204110668,0.2462172648003481,0.12099871959026888,3,0.3,0.35103342665260334,0.0,0.9999999917354498,36.8,GREEN
FKID004946,unplanned,vehicle_breakdown,2024-01-13 00:36:22.437+00,Non-corridor,Unknown,13.196185,77.6535117,Low,False,0,1.8136930465851735,0.24401194703168538,0.12099871959026888,0,0.3,0.350013351280608,0.0,0.9999999917354498,36.8,GREEN
FKID004942,unplanned,construction,2023-11-28 01:18:15.85+00,Non-corridor,North Zone 1,13.05680055,77.60272943,Low,False,0,0.7205789129853889,0.2473614548683671,0.12099871959026888,1,0.3,0.35156267469379404,0.0,0.9999999917354498,36.8,GREEN
FKID004963,unplanned,vehicle_breakdown,2023-12-14 00:01:06.508+00,Non-corridor,West Zone 1,12.9670817,77.5050333,Low,False,0,-0.26142311030542154,0.24724964510928685,0.12099871959026888,0,0.3,0.3515109568038794,0.0,0.9999999917354498,36.8,GREEN
FKID003587,unplanned,vehicle_breakdown,2024-04-03 01:57:01.824+00,Tumkur Road,Unknown,13.0180242,77.5586509,High,False,1,1.0044528016284213,0.5994513777445531,0.026200873362445413,1,0.3,0.5144227686708684,0.3333333332222222,0.21653843308945347,36.8,GREEN
FKID005384,unplanned,others,2023-12-19 04:32:43.8+00,Bellary Road 2,North Zone 2,13.1093673,77.6036098,High,False,1,0.380126370554929,0.5408302009984647,0.0316622691292876,4,0.3,0.48730739349646474,0.3333333332222222,0.2616744125460942,36.8,GREEN
FKID005027,unplanned,vehicle_breakdown,2024-01-14 01:21:18.478+00,Bellary Road 2,Unknown,13.1312897,77.615127,High,False,1,1.6442750628937899,0.5386451647734731,0.0316622691292876,1,0.3,0.4862966994043462,0.3333333332222222,0.2616744125460942,36.8,GREEN
FKID005032,unplanned,others,2024-01-14 02:08:00.665+00,Bellary Road 2,Unknown,13.13606,77.6174583,High,False,1,1.4208390036547351,0.5386451647734736,0.0316622691292876,2,0.3,0.4862966994043464,0.3333333332222222,0.2616744125460942,36.8,GREEN
FKID004094,unplanned,construction,2024-04-07 21:09:59.339+00,Non-corridor,Unknown,12.9369018,77.5737488,Low,False,0,0.3328677974876454,-0.03228699023511221,0.12099871959026888,21,0.6,0.22221057146387294,0.0,0.9999999917354498,36.8,GREEN
FKID003224,unplanned,vehicle_breakdown,2024-03-29 00:30:54.093+00,Bellary Road 1,Unknown,12.9984408,77.5843353,High,False,1,0.21953270445081224,0.3096303566060714,0.054098360655737705,0,0.3,0.3803653143888185,0.3333333332222222,0.4470986171740437,36.8,GREEN
FKID006144,unplanned,vehicle_breakdown,2023-11-22 03:56:50.095+00,Tumkur Road,West Zone 1,13.015894,77.553932,High,False,1,0.6309859436841311,0.5976002734382768,0.026200873362445413,3,0.3,0.5135665356414797,0.3333333332222222,0.21653843308945347,36.8,GREEN
FKID004535,planned,protest,2023-11-14 22:57:07.409+00,Non-corridor,Unknown,13.184446,77.6797199,Low,False,0,0.332389633651116,0.2444853593429856,0.12099871959026888,22,0.3,0.3502323293555227,0.0,0.9999999917354498,36.8,GREEN
FKID005240,unplanned,vehicle_breakdown,2023-11-23 01:19:44.024+00,Non-corridor,North Zone 1,13.0264597,77.6200847,Low,False,0,0.6669680767237165,0.24661411661019658,0.12099871959026888,1,0.3,0.3512169914718374,0.0,0.9999999917354498,36.8,GREEN
FKID003118,unplanned,vehicle_breakdown,2024-03-27 06:01:53.683+00,Bellary Road 2,Unknown,13.1211366,77.6100947,High,False,1,0.17149050931667326,0.2631819880489965,0.0316622691292876,6,0.6,0.35888050276316136,0.3333333332222222,0.2616744125460942,36.8,GREEN
FKID007939,unplanned,vehicle_breakdown,2024-01-19 21:32:04.426+00,Bellary Road 1,Unknown,13.0179008,77.5557282,High,False,1,0.3720330130417969,0.03184177659858012,0.054098360655737705,21,0.6,0.25187349651396507,0.3333333332222222,0.4470986171740437,36.8,GREEN
FKID000511,unplanned,vehicle_breakdown,2024-02-05 19:03:33.89+00,ORR East 2,Unknown,12.9652817,77.7019333,High,False,1,0.05335465191280906,0.0496721529469617,0.016042780748663103,19,1.0,0.26012098267892747,0.3333333332222222,0.13258636678471886,36.8,GREEN
FKID002686,unplanned,vehicle_breakdown,2024-03-07 00:34:36.54+00,Bellary Road 1,Unknown,13.0144058,77.5836784,High,False,1,0.21953270445081224,0.30926177441361125,0.054098360655737705,0,0.3,0.3801948257533813,0.3333333332222222,0.4470986171740437,36.7,GREEN
FKID004145,unplanned,vehicle_breakdown,2023-12-01 01:19:41.136+00,Non-corridor,Unknown,13.0672877,77.4517008,Low,False,0,0.4506796848315646,0.23906454710946334,0.12099871959026888,1,0.3,0.34772491879809536,0.0,0.9999999917354498,36.7,GREEN
FKID005992,unplanned,vehicle_breakdown,2023-11-16 23:32:18.335+00,Non-corridor,Unknown,13.242711,77.7045586,Low,False,0,0.0007757103700497536,0.24158772212844226,0.12099871959026888,23,0.3,0.3488920198538561,0.0,0.9999999917354498,36.7,GREEN
FKID005946,unplanned,others,2023-11-15 23:12:41.203+00,Non-corridor,Unknown,13.2572903,77.7127351,Low,False,0,-1.9115852456362836,0.23804347295650316,0.12099871959026888,23,0.3,0.3472526183381724,0.0,0.9999999917354498,36.7,GREEN
FKID002525,unplanned,water_logging,2024-03-21 21:57:25.944+00,IRR(Thanisandra road),Unknown,12.9274483,77.621305,High,False,1,-0.19572007644899733,-0.06269505293306854,0.06315789473684211,21,0.6,0.2081452443218876,0.3333333332222222,0.5219715913419458,36.7,GREEN
FKID002920,unplanned,vehicle_breakdown,2024-03-25 03:50:20.226+00,Hosur Road,Unknown,12.9583632,77.6060684,High,False,1,-1.5613297408043256,0.273788784222343,0.05704697986577181,3,0.3,0.3637867034504055,0.3333333332222222,0.47146762864499014,36.7,GREEN
FKID006313,unplanned,vehicle_breakdown,2023-11-29 05:44:53.601+00,ORR West 1,West Zone 2,12.9318961,77.5445289,High,False,1,-0.6271044358876885,0.5530429792650635,0.02976190476190476,5,0.3,0.4929564453067856,0.3333333332222222,0.24596875584069863,36.7,GREEN
FKID005998,unplanned,accident,2023-11-17 03:42:07.102+00,Bellary Road 2,North Zone 1,13.0749633,77.59257,High,False,1,0.4470866407407051,0.5345265614919499,0.0316622691292876,3,0.3,0.4843916289268846,0.3333333332222222,0.2616744125460942,36.7,GREEN
FKID003588,unplanned,vehicle_breakdown,2024-04-02 23:40:04.527+00,Non-corridor,Unknown,12.8268178,77.6822591,Low,False,0,4.9602696815638785,0.2434563868564231,0.12099871959026888,23,0.3,0.3497563755011991,0.0,0.9999999917354498,36.7,GREEN
FKID006177,unplanned,vehicle_breakdown,2023-11-23 02:24:22.604+00,Bellary Road 2,North Zone 1,13.083943,77.5939992,High,False,1,0.4470866407407051,0.5341579792994906,0.0316622691292876,2,0.3,0.4842211402914478,0.3333333332222222,0.2616744125460942,36.7,GREEN
FKID002587,unplanned,accident,2024-03-06 00:45:40.653+00,Non-corridor,Unknown,12.8744258,77.7664716,Low,False,0,-2.502128407085649,0.2404522161245824,0.12099871959026888,0,0.3,0.34836678864874376,0.0,0.9999999917354498,36.7,GREEN
FKID006771,unplanned,vehicle_breakdown,2023-12-14 01:39:22.744+00,Bellary Road 1,North Zone 2,13.0401786,77.5898075,High,False,1,0.47536711034635937,0.30761776646722905,0.054098360655737705,1,0.3,0.37943438567472276,0.3333333332222222,0.4470986171740437,36.7,GREEN
FKID004044,unplanned,vehicle_breakdown,2024-04-07 04:02:21.409+00,Non-corridor,Unknown,12.9665476,77.5048771,Low,False,0,0.8454326774214992,0.24188691494309286,0.12099871959026888,4,0.3,0.34903041225518705,0.0,0.9999999917354498,36.7,GREEN
FKID003355,unplanned,pot_holes,2024-03-30 01:27:09.093+00,Non-corridor,Unknown,12.943119,77.6219511,Low,False,0,3.544098346707579,0.2412315762319549,0.12099871959026888,1,0.3,0.3487272836589157,0.0,0.9999999917354498,36.7,GREEN
FKID006476,unplanned,vehicle_breakdown,2023-12-04 05:33:46.639+00,ORR West 1,West Zone 1,12.9439104,77.5276695,High,False,1,0.0401551754200482,0.5548325566052872,0.02976190476190476,5,0.3,0.4937842188807273,0.3333333332222222,0.24596875584069863,36.7,GREEN
FKID001501,unplanned,vehicle_breakdown,2024-02-18 04:44:32.442+00,CBD 2,Unknown,12.9819279,77.5948338,High,False,1,1.0194733405004552,0.1737170907723662,0.0673076923076923,4,0.3,0.31749828580251005,0.3333333332222222,0.556267801670503,36.7,GREEN
FKID005209,unplanned,vehicle_breakdown,2023-11-14 01:30:18.438+00,Non-corridor,South Zone 1,12.9097357,77.5365061,Low,False,0,0.7937443371488415,0.23429087829580272,0.12099871959026888,1,0.3,0.3455168460840075,0.0,0.9999999917354498,36.6,GREEN
FKID003120,unplanned,congestion,2024-03-27 06:24:45.533+00,ORR North 2,Unknown,13.0445034,77.582974,High,False,1,0.382823254864995,0.1369054099966749,0.0425531914893617,6,0.6,0.30047094874722213,0.3333333332222222,0.35168298707436063,36.6,GREEN
FKID001227,unplanned,water_logging,2024-03-13 23:11:18.477+00,IRR(Thanisandra road),Unknown,12.9275026,77.6213985,High,False,1,0.033375476880718,0.2058471004256941,0.06315789473684211,23,0.3,0.33236010391102033,0.3333333332222222,0.5219715913419458,36.6,GREEN
FKID006419,unplanned,others,2023-12-02 11:25:50.828+00,ORR North 2,North Zone 2,13.0436796,77.5537056,High,False,1,-1.9834512633081205,0.41915723619149103,0.0425531914893617,11,0.3,0.4310272525567274,0.3333333332222222,0.35168298707436063,36.6,GREEN
FKID006805,unplanned,vehicle_breakdown,2023-12-15 00:22:46.553+00,Tumkur Road,West Zone 2,13.0168962,77.5569009,High,False,1,-1.1050900699844997,0.5853136672377841,0.026200873362445413,0,0.3,0.5078833345315882,0.3333333332222222,0.21653843308945347,36.6,GREEN
FKID007110,unplanned,vehicle_breakdown,2023-12-22 00:23:07.112+00,Tumkur Road,West Zone 2,13.0166458,77.556596,High,False,1,-1.1050900699844997,0.5853136672377841,0.026200873362445413,0,0.3,0.5078833345315882,0.3333333332222222,0.21653843308945347,36.6,GREEN
FKID001055,unplanned,vehicle_breakdown,2024-03-12 22:39:34.919+00,Non-corridor,Unknown,12.945254,77.7471444,Low,False,0,-0.9220498865554481,0.23378308195388975,0.12099871959026888,22,0.3,0.345281963587827,0.0,0.9999999917354498,36.6,GREEN
FKID001217,unplanned,vehicle_breakdown,2024-02-14 22:04:13.366+00,Hosur Road,Unknown,12.8881743,77.6401929,High,False,1,0.4831072453579586,0.2693563077129607,0.05704697986577181,22,0.3,0.3617364501089515,0.3333333332222222,0.47146762864499014,36.6,GREEN
FKID002809,unplanned,vehicle_breakdown,2024-03-24 04:39:08.136+00,Non-corridor,Unknown,12.9165618,77.5709117,Low,False,0,-0.11120526532071041,0.23588976569693476,0.12099871959026888,4,0.3,0.34625641553910574,0.0,0.9999999917354498,36.6,GREEN
FKID004699,unplanned,vehicle_breakdown,2023-11-19 23:50:32.035+00,Non-corridor,East Zone 1,12.9407935,77.7470493,Low,False,0,-1.1813317314447247,0.23503752976054654,0.12099871959026888,23,0.3,0.34586221162790876,0.0,0.9999999917354498,36.6,GREEN
FKID004295,unplanned,vehicle_breakdown,2023-11-30 20:32:27.358+00,Bellary Road 1,North Zone 2,13.0359526,77.5892901,High,False,1,0.02317802408804953,-0.34619167026351216,0.054098360655737705,20,1.0,0.07701315919017329,0.3333333332222222,0.4470986171740437,36.6,GREEN
FKID002259,unplanned,pot_holes,2024-03-19 22:12:57.746+00,IRR(Thanisandra road),Unknown,12.9275467,77.621335,High,False,1,0.10397428670042268,0.20737642903840459,0.06315789473684211,22,0.3,0.33306749877070063,0.3333333332222222,0.5219715913419458,36.6,GREEN
FKID001777,unplanned,vehicle_breakdown,2024-02-22 04:24:06.07+00,Bellary Road 1,Unknown,13.0189117,77.5839803,High,False,1,0.9608712608021345,0.2988536885113793,0.054098360655737705,4,0.3,0.3753805390100625,0.3333333332222222,0.4470986171740437,36.6,GREEN
FKID004298,unplanned,vehicle_breakdown,2023-11-30 20:35:43.393+00,Bellary Road 1,North Zone 2,13.036005,77.5892867,High,False,1,0.02317802408804953,-0.34619167026351216,0.054098360655737705,20,1.0,0.07701315919017329,0.3333333332222222,0.4470986171740437,36.6,GREEN
FKID004297,unplanned,vehicle_breakdown,2023-11-30 20:33:56.415+00,Bellary Road 1,North Zone 2,13.036005,77.5892867,High,False,1,0.02317802408804953,-0.34619167026351216,0.054098360655737705,20,1.0,0.07701315919017329,0.3333333332222222,0.4470986171740437,36.6,GREEN
FKID004129,unplanned,vehicle_breakdown,2023-11-11 02:08:05.186+00,Non-corridor,Unknown,13.2288007,77.6897352,Low,False,0,0.47532868094133385,0.23481200241668548,0.12099871959026888,2,0.3,0.3457578933784242,0.0,0.9999999917354498,36.6,GREEN
FKID004296,unplanned,vehicle_breakdown,2023-11-30 20:31:47.278+00,Bellary Road 1,North Zone 2,13.0358764,77.5895083,High,False,1,0.02317802408804953,-0.3461916702635124,0.054098360655737705,20,1.0,0.07701315919017318,0.3333333332222222,0.4470986171740437,36.6,GREEN
FKID001420,unplanned,vehicle_breakdown,2024-02-17 03:14:19.776+00,Non-corridor,Unknown,12.9305032,77.5802774,Low,False,0,1.220636847291308,0.23714759899462584,0.12099871959026888,3,0.3,0.34683822954672083,0.0,0.9999999917354498,36.6,GREEN
FKID005572,unplanned,vehicle_breakdown,2023-12-29 00:04:20.725+00,Bellary Road 1,West Zone 2,12.9989833,77.5843706,High,False,1,-0.09521001306371131,0.2977416828227524,0.054098360655737705,0,0.3,0.374866177935842,0.3333333332222222,0.4470986171740437,36.6,GREEN
FKID006522,unplanned,accident,2023-12-06 00:25:00.375+00,Bellary Road 2,North Zone 2,13.1008376,77.5997292,High,False,1,0.03991489128697752,0.5301833321888749,0.0316622691292876,0,0.3,0.48238265710887684,0.3333333332222222,0.2616744125460942,36.6,GREEN
FKID006660,unplanned,vehicle_breakdown,2023-12-09 21:01:12.272+00,Non-corridor,South Zone 1,12.9171327,77.5736571,Low,False,0,0.3856887460065461,-0.040535126464275775,0.12099871959026888,21,0.6,0.2183953749639445,0.0,0.9999999917354498,36.6,GREEN
FKID000634,unplanned,vehicle_breakdown,2024-03-10 05:17:55.147+00,Non-corridor,Unknown,12.8883535,77.5620501,Low,False,0,0.002824063463693849,0.23300383572823502,0.12099871959026888,5,0.3,0.3449215212539348,0.0,0.9999999917354498,36.6,GREEN
FKID004278,unplanned,vehicle_breakdown,2023-11-29 23:49:03.858+00,Hosur Road,South Zone 2,12.9124189,77.6256602,High,False,1,0.5109006506838366,0.27016195417233324,0.05704697986577181,23,0.3,0.36210910393844453,0.3333333332222222,0.47146762864499014,36.6,GREEN
FKID002827,unplanned,vehicle_breakdown,2024-03-24 05:40:34.026+00,Hennur Main Road,Unknown,13.08657172,77.63491327,High,False,1,0.32106358873516855,0.215193712073956,0.0625,5,0.3,0.3366834030244074,0.3333333332222222,0.5165343872654672,36.6,GREEN
FKID001786,unplanned,vehicle_breakdown,2024-02-22 04:21:42.399+00,Bellary Road 1,Unknown,13.0189335,77.5840235,High,False,1,1.0376363349901354,0.2988536885113793,0.054098360655737705,4,0.3,0.3753805390100625,0.3333333332222222,0.4470986171740437,36.6,GREEN
FKID001232,unplanned,water_logging,2024-03-13 23:13:06.919+00,IRR(Thanisandra road),Unknown,12.9274662,77.6213701,High,False,1,0.033375476880718,0.2058471004256941,0.06315789473684211,23,0.3,0.33236010391102033,0.3333333332222222,0.5219715913419458,36.6,GREEN
FKID000584,unplanned,tree_fall,2024-03-10 01:22:45.185+00,Non-corridor,Unknown,12.9641669,77.625944,Low,False,0,1.1891276202069279,0.23690183030987086,0.12099871959026888,1,0.3,0.34672454861325686,0.0,0.9999999917354498,36.6,GREEN
FKID002785,unplanned,vehicle_breakdown,2024-03-24 04:40:37.952+00,Non-corridor,Unknown,12.9165318,77.5708928,Low,False,0,-0.11120526532071041,0.23588976569693465,0.12099871959026888,4,0.3,0.3462564155391057,0.0,0.9999999917354498,36.6,GREEN
FKID000110,unplanned,tree_fall,2024-03-07 22:08:18.693+00,Non-corridor,Unknown,12.9578001,77.5631189,Low,False,0,-0.6456787266707958,0.23075409389601553,0.12099871959026888,22,0.3,0.34388089741776706,0.0,0.9999999917354498,36.5,GREEN
FKID006305,unplanned,water_logging,2023-11-28 22:29:00.563+00,Tumkur Road,West Zone 2,13.0187377,77.5575234,High,False,1,2.263571465002515,0.5796629690285547,0.026200873362445413,22,0.3,0.5052695896283727,0.3333333332222222,0.21653843308945347,36.5,GREEN
FKID006713,unplanned,vehicle_breakdown,2023-12-12 00:09:43.401+00,Tumkur Road,West Zone 1,13.0305009,77.5403726,High,False,1,3.6058372572718813,0.5779379331957182,0.026200873362445413,0,0.3,0.5044716698936793,0.3333333332222222,0.21653843308945347,36.5,GREEN
FKID003764,unplanned,accident,2024-04-04 21:16:22.097117+00,Hosur Road,Unknown,12.8787483,77.6439017,High,False,1,0.10272037957871352,-0.015925923602672754,0.05704697986577181,21,0.6,0.22977842466329912,0.3333333332222222,0.47146762864499014,36.5,GREEN
FKID005138,unplanned,vehicle_breakdown,2023-12-18 18:52:02.476+00,ORR East 2,East Zone 1,12.9662718,77.7022875,High,False,1,0.15131570769073394,0.03209295684743463,0.016042780748663103,18,1.0,0.2519896805802384,0.3333333332222222,0.13258636678471886,36.5,GREEN
FKID005106,unplanned,vehicle_breakdown,2023-12-17 06:51:49.65+00,Magadi Road,West Zone 2,12.9857635,77.5265826,High,False,1,0.9449466666794911,0.15021548892176728,0.04081632653061224,6,0.6,0.3066275597824806,0.3333333332222222,0.3373285794386724,36.5,GREEN
